metadata {
length 100
directionformat azimuth
audioformat stereo
lineformat ir
elevationstride 1
azimuthstride 2
azirange 44
}
left {
336, 0.000000, 0.000000, 0.000001, 0.000001, 0.000003, 0.000007, 0.000008, 0.000012, 0.000018, 0.000024, 0.000023, 0.000027, 0.000020, 0.000010, 0.000002, 0.000004, 0.000014, 0.000000, -0.000021, -0.000033, -0.000020, -0.000039, -0.000053, -0.000054, -0.000062, -0.000074, -0.000087, -0.000088, -0.000105, -0.000092, -0.000070, -0.000051, -0.000018, 0.000003, 0.000003, 0.000013, 0.000032, 0.000040, 0.000049, 0.000053, 0.000072, 0.000090, 0.000110, 0.000120, 0.000106, 0.000101, 0.000081, 0.000052, 0.000043, 0.000057, 0.000053, 0.000057, 0.000065, 0.000083, 0.000123, 0.000163, 0.000205, 0.000209, 0.000246, 0.000236, 0.000162, 0.000171, 0.000088, 0.000073, 0.000155, 0.000332, 0.000881, 0.002145, 0.004082, 0.007267, 0.010922, 0.015944, 0.019877, 0.058984, 0.093448, -0.046461, -0.118999, -0.028720, -0.029510, 0.096245, 0.144482, 0.063160, 0.129257, 0.059818, -0.132764, -0.224508, -0.134655, -0.108991, -0.131930, -0.042331, 0.039981, 0.074579, 0.022550, 0.006952, 0.046639, 0.057162, -0.010313, -0.033151, -0.015940, -0.025216, 
338, -0.000000, 0.000000, 0.000000, 0.000000, 0.000002, 0.000004, 0.000005, 0.000007, 0.000008, 0.000012, 0.000018, 0.000020, 0.000008, 0.000003, -0.000007, -0.000017, -0.000017, -0.000028, -0.000039, -0.000048, -0.000055, -0.000067, -0.000059, -0.000064, -0.000090, -0.000100, -0.000114, -0.000108, -0.000101, -0.000099, -0.000090, -0.000081, -0.000056, -0.000023, 0.000004, -0.000007, -0.000014, 0.000018, 0.000042, 0.000040, 0.000043, 0.000061, 0.000078, 0.000080, 0.000068, 0.000081, 0.000084, 0.000061, 0.000038, 0.000029, 0.000029, 0.000048, 0.000068, 0.000064, 0.000084, 0.000127, 0.000179, 0.000176, 0.000191, 0.000214, 0.000151, 0.000175, 0.000103, 0.000018, 0.000094, 0.000256, 0.000718, 0.001802, 0.003544, 0.006483, 0.010033, 0.014876, 0.018220, 0.046628, 0.096578, -0.012751, -0.121786, -0.035484, -0.037008, 0.059220, 0.159473, 0.066008, 0.109837, 0.087999, -0.080823, -0.218568, -0.167151, -0.096580, -0.136593, -0.072460, 0.024073, 0.081856, 0.040418, 0.005577, 0.032992, 0.063739, 0.005995, -0.042218, -0.016653, -0.021549, 
340, -0.000000, -0.000000, -0.000000, -0.000001, -0.000002, -0.000004, -0.000009, -0.000009, -0.000009, -0.000010, -0.000016, -0.000033, -0.000045, -0.000030, -0.000029, -0.000048, -0.000069, -0.000073, -0.000086, -0.000097, -0.000089, -0.000094, -0.000098, -0.000109, -0.000118, -0.000131, -0.000124, -0.000130, -0.000144, -0.000149, -0.000135, -0.000103, -0.000092, -0.000085, -0.000045, -0.000022, -0.000032, -0.000000, -0.000000, -0.000009, 0.000012, 0.000025, 0.000032, 0.000032, 0.000058, 0.000054, 0.000048, 0.000047, 0.000021, 0.000018, 0.000024, 0.000014, 0.000016, 0.000035, 0.000064, 0.000104, 0.000157, 0.000177, 0.000185, 0.000220, 0.000177, 0.000164, 0.000105, 0.000011, 0.000095, 0.000208, 0.000569, 0.001498, 0.003133, 0.005755, 0.009182, 0.013674, 0.017324, 0.035929, 0.092756, 0.020647, -0.116616, -0.046339, -0.036695, 0.018359, 0.163449, 0.080795, 0.088404, 0.103674, -0.028387, -0.193166, -0.204674, -0.093695, -0.128733, -0.103209, 0.003267, 0.082276, 0.060246, 0.009385, 0.018917, 0.062966, 0.027418, -0.046471, -0.021453, -0.018206, 
342, -0.000000, -0.000000, -0.000000, 0.000001, 0.000001, -0.000002, -0.000001, -0.000000, 0.000004, 0.000012, 0.000012, 0.000011, -0.000004, -0.000019, -0.000016, -0.000023, -0.000022, -0.000019, -0.000035, -0.000048, -0.000045, -0.000054, -0.000070, -0.000076, -0.000075, -0.000088, -0.000112, -0.000105, -0.000093, -0.000086, -0.000094, -0.000095, -0.000070, -0.000034, -0.000015, -0.000012, 0.000006, 0.000011, 0.000033, 0.000046, 0.000046, 0.000067, 0.000073, 0.000086, 0.000089, 0.000081, 0.000084, 0.000087, 0.000059, 0.000030, 0.000030, 0.000029, 0.000046, 0.000066, 0.000086, 0.000103, 0.000173, 0.000211, 0.000218, 0.000257, 0.000184, 0.000163, 0.000174, 0.000044, 0.000066, 0.000168, 0.000499, 0.001266, 0.002714, 0.005016, 0.008406, 0.012456, 0.016724, 0.027494, 0.083103, 0.051233, -0.102366, -0.061889, -0.029032, -0.020190, 0.151591, 0.104696, 0.070760, 0.107856, 0.013868, -0.148427, -0.233985, -0.107874, -0.110538, -0.127596, -0.022539, 0.073441, 0.079148, 0.018745, 0.008287, 0.052366, 0.049317, -0.040404, -0.031076, -0.015982, 
344, 0.000000, 0.000000, 0.000001, 0.000002, 0.000003, 0.000006, 0.000007, 0.000010, 0.000026, 0.000035, 0.000030, 0.000031, 0.000041, 0.000032, 0.000021, 0.000010, 0.000002, -0.000011, -0.000026, -0.000038, -0.000050, -0.000037, -0.000050, -0.000072, -0.000093, -0.000091, -0.000086, -0.000094, -0.000094, -0.000097, -0.000073, -0.000047, -0.000046, -0.000052, -0.000014, 0.000007, 0.000003, 0.000031, 0.000049, 0.000059, 0.000094, 0.000090, 0.000087, 0.000111, 0.000115, 0.000122, 0.000089, 0.000072, 0.000052, 0.000048, 0.000067, 0.000057, 0.000056, 0.000068, 0.000109, 0.000129, 0.000169, 0.000184, 0.000190, 0.000239, 0.000214, 0.000160, 0.000177, 0.000094, 0.000116, 0.000169, 0.000378, 0.001039, 0.002360, 0.004364, 0.007585, 0.011235, 0.016046, 0.021815, 0.069282, 0.075138, -0.077706, -0.080869, -0.017984, -0.048976, 0.120659, 0.133741, 0.059762, 0.104086, 0.043979, -0.094352, -0.242405, -0.140814, -0.088928, -0.139694, -0.052673, 0.055259, 0.093740, 0.033718, 0.002914, 0.035710, 0.065693, -0.022758, -0.044069, -0.016107, 
346, 0.000000, 0.000000, 0.000001, 0.000003, 0.000008, 0.000011, 0.000012, 0.000016, 0.000028, 0.000032, 0.000032, 0.000043, 0.000056, 0.000051, 0.000045, 0.000046, 0.000031, 0.000017, 0.000013, 0.000017, 0.000015, 0.000001, -0.000017, -0.000026, -0.000021, -0.000042, -0.000080, -0.000092, -0.000087, -0.000064, -0.000040, -0.000034, -0.000023, -0.000007, 0.000020, 0.000051, 0.000050, 0.000046, 0.000059, 0.000061, 0.000066, 0.000080, 0.000103, 0.000125, 0.000120, 0.000113, 0.000102, 0.000091, 0.000091, 0.000095, 0.000086, 0.000068, 0.000083, 0.000095, 0.000128, 0.000145, 0.000174, 0.000214, 0.000205, 0.000249, 0.000226, 0.000174, 0.000224, 0.000114, 0.000074, 0.000138, 0.000298, 0.000839, 0.001983, 0.003728, 0.006708, 0.010149, 0.015001, 0.018540, 0.053841, 0.088778, -0.043072, -0.098072, -0.011542, -0.060983, 0.072398, 0.157990, 0.061006, 0.094245, 0.062779, -0.040891, -0.221921, -0.186482, -0.076860, -0.134909, -0.083143, 0.028035, 0.099513, 0.053543, 0.003998, 0.016289, 0.070733, 0.006527, -0.054660, -0.020407, 
348, -0.000000, -0.000000, -0.000000, -0.000000, -0.000003, -0.000004, 0.000000, -0.000002, -0.000003, 0.000002, -0.000006, -0.000010, -0.000009, -0.000022, -0.000043, -0.000056, -0.000046, -0.000045, -0.000050, -0.000048, -0.000075, -0.000095, -0.000092, -0.000097, -0.000105, -0.000115, -0.000113, -0.000119, -0.000125, -0.000106, -0.000106, -0.000099, -0.000106, -0.000092, -0.000063, -0.000060, -0.000044, -0.000042, 0.000002, 0.000015, 0.000003, 0.000032, 0.000039, 0.000047, 0.000062, 0.000067, 0.000057, 0.000058, 0.000040, 0.000014, 0.000022, 0.000011, -0.000000, 0.000020, 0.000054, 0.000084, 0.000116, 0.000175, 0.000189, 0.000193, 0.000191, 0.000120, 0.000155, 0.000098, 0.000005, 0.000081, 0.000191, 0.000621, 0.001565, 0.003154, 0.005797, 0.009089, 0.013552, 0.016932, 0.039726, 0.090989, -0.003802, -0.107435, -0.014530, -0.054403, 0.016133, 0.167958, 0.075974, 0.081289, 0.072356, 0.000020, -0.173610, -0.228899, -0.084097, -0.115024, -0.109039, -0.005067, 0.093318, 0.075123, 0.011311, -0.000499, 0.063383, 0.040860, -0.056593, -0.029757, 
350, -0.000000, -0.000000, 0.000000, 0.000001, 0.000001, 0.000002, 0.000004, 0.000004, 0.000007, 0.000004, 0.000015, 0.000025, 0.000012, 0.000006, -0.000001, -0.000006, -0.000001, -0.000007, -0.000015, -0.000030, -0.000062, -0.000060, -0.000053, -0.000045, -0.000050, -0.000071, -0.000081, -0.000089, -0.000085, -0.000099, -0.000114, -0.000087, -0.000050, -0.000042, -0.000024, -0.000007, 0.000013, 0.000029, 0.000027, 0.000048, 0.000048, 0.000055, 0.000054, 0.000062, 0.000075, 0.000078, 0.000090, 0.000082, 0.000071, 0.000051, 0.000048, 0.000033, 0.000047, 0.000069, 0.000069, 0.000088, 0.000119, 0.000192, 0.000194, 0.000182, 0.000217, 0.000176, 0.000166, 0.000132, 0.000005, 0.000095, 0.000177, 0.000463, 0.001218, 0.002660, 0.004928, 0.008160, 0.012105, 0.016138, 0.028381, 0.082932, 0.036075, -0.103242, -0.031474, -0.032720, -0.037630, 0.153595, 0.104738, 0.068194, 0.077307, 0.025987, -0.106712, -0.251407, -0.117089, -0.086985, -0.123802, -0.041969, 0.072227, 0.094284, 0.026601, -0.009907, 0.044265, 0.073394, -0.043880, -0.046467, 
352, 0.000000, 0.000000, 0.000001, 0.000001, 0.000002, 0.000003, 0.000005, 0.000007, 0.000014, 0.000020, 0.000012, 0.000003, 0.000001, 0.000004, 0.000005, -0.000016, -0.000009, -0.000001, -0.000019, -0.000029, -0.000026, -0.000010, -0.000019, -0.000064, -0.000087, -0.000083, -0.000077, -0.000074, -0.000094, -0.000085, -0.000083, -0.000074, -0.000038, -0.000040, -0.000026, -0.000018, -0.000010, 0.000007, 0.000019, 0.000042, 0.000045, 0.000054, 0.000051, 0.000054, 0.000089, 0.000103, 0.000093, 0.000094, 0.000088, 0.000060, 0.000066, 0.000055, 0.000019, 0.000032, 0.000079, 0.000118, 0.000142, 0.000194, 0.000216, 0.000228, 0.000266, 0.000197, 0.000130, 0.000183, 0.000076, 0.000053, 0.000109, 0.000365, 0.001001, 0.002240, 0.004163, 0.007231, 0.010702, 0.015275, 0.021251, 0.067927, 0.066416, -0.081245, -0.057511, -0.007729, -0.070317, 0.111166, 0.137607, 0.061433, 0.078115, 0.037915, -0.042427, -0.237925, -0.167844, -0.065933, -0.122084, -0.076211, 0.039361, 0.105196, 0.047022, -0.011154, 0.020900, 0.090388, -0.014929, -0.062532, 
354, -0.000000, -0.000000, -0.000001, -0.000003, -0.000003, -0.000003, -0.000005, -0.000005, -0.000002, 0.000003, -0.000003, -0.000016, -0.000017, -0.000023, -0.000021, -0.000033, -0.000048, -0.000039, -0.000047, -0.000052, -0.000043, -0.000060, -0.000058, -0.000076, -0.000107, -0.000092, -0.000097, -0.000113, -0.000120, -0.000099, -0.000095, -0.000084, -0.000069, -0.000076, -0.000070, -0.000046, -0.000022, -0.000038, -0.000021, 0.000006, 0.000010, 0.000005, 0.000024, 0.000037, 0.000050, 0.000076, 0.000054, 0.000042, 0.000032, 0.000021, 0.000015, 0.000027, 0.000006, 0.000002, 0.000041, 0.000068, 0.000094, 0.000115, 0.000162, 0.000175, 0.000218, 0.000183, 0.000083, 0.000150, 0.000071, 0.000006, 0.000077, 0.000243, 0.000719, 0.001750, 0.003423, 0.006216, 0.009460, 0.014046, 0.017523, 0.050595, 0.083419, -0.044154, -0.084797, 0.007472, -0.074901, 0.047593, 0.162971, 0.067087, 0.074020, 0.044082, 0.005352, -0.189733, -0.220590, -0.065370, -0.104737, -0.101456, -0.000443, 0.101642, 0.070295, -0.003982, -0.000212, 0.087823, 0.024597, -0.069725, 
356, -0.000000, -0.000000, -0.000000, -0.000000, 0.000001, -0.000000, 0.000001, 0.000002, 0.000002, 0.000004, 0.000002, 0.000003, 0.000001, -0.000003, -0.000003, -0.000013, 0.000000, -0.000008, -0.000033, -0.000033, -0.000026, -0.000029, -0.000063, -0.000084, -0.000098, -0.000088, -0.000083, -0.000098, -0.000111, -0.000109, -0.000088, -0.000082, -0.000081, -0.000071, -0.000057, -0.000061, -0.000033, -0.000024, -0.000023, 0.000002, 0.000005, 0.000025, 0.000037, 0.000041, 0.000048, 0.000060, 0.000059, 0.000048, 0.000047, 0.000048, 0.000036, 0.000028, 0.000004, 0.000007, 0.000063, 0.000073, 0.000076, 0.000087, 0.000159, 0.000197, 0.000190, 0.000195, 0.000115, 0.000146, 0.000129, 0.000020, 0.000090, 0.000183, 0.000555, 0.001380, 0.002835, 0.005252, 0.008395, 0.012497, 0.015923, 0.034961, 0.085354, 0.001666, -0.101332, 0.002931, -0.051888, -0.022770, 0.165441, 0.089439, 0.064663, 0.050647, 0.031027, -0.116227, -0.254127, -0.093754, -0.078116, -0.115048, -0.042851, 0.079827, 0.093934, 0.012692, -0.013231, 0.067110, 0.064651, -0.061297, 
358, -0.000000, -0.000000, -0.000000, 0.000000, 0.000001, 0.000000, 0.000005, 0.000007, 0.000002, 0.000006, 0.000016, 0.000028, 0.000019, 0.000007, 0.000000, -0.000020, -0.000012, -0.000011, -0.000002, -0.000004, -0.000031, -0.000044, -0.000039, -0.000036, -0.000066, -0.000095, -0.000100, -0.000095, -0.000098, -0.000098, -0.000101, -0.000104, -0.000085, -0.000069, -0.000064, -0.000052, -0.000038, -0.000026, -0.000014, 0.000002, 0.000026, 0.000037, 0.000047, 0.000033, 0.000044, 0.000060, 0.000062, 0.000087, 0.000070, 0.000049, 0.000022, 0.000030, 0.000055, 0.000035, 0.000032, 0.000037, 0.000064, 0.000095, 0.000136, 0.000154, 0.000167, 0.000216, 0.000186, 0.000148, 0.000139, 0.000046, 0.000095, 0.000128, 0.000397, 0.001104, 0.002395, 0.004406, 0.007410, 0.010986, 0.015028, 0.024809, 0.074694, 0.040035, -0.094808, -0.020121, -0.017692, -0.069987, 0.133684, 0.120139, 0.056660, 0.057998, 0.036713, -0.047639, -0.244802, -0.142439, -0.059204, -0.110775, -0.075199, 0.043165, 0.104889, 0.034326, -0.013647, 0.038971, 0.087331, -0.035341, 
